1,"提示"
2,"确认花费258888金币购买"
3,"确定"
4,"取消"
5,"前往 枪战躲猫猫(私人别墅)"
6,"MetaWorld"
7,"今日奖励（星期一）"
8,"直接领取"
9,"已在线 29/30(分钟)"
10,"在线30分钟免费领取"
11,"皮肤"
12,"1/7"
13,"免费获取"
14,"看广告可以使用这个厉害的武器哟~"
15,"Play Ads"
16,"自动关闭(5)"
17,"999999"
18,"9"
19,"首充翻倍"
20,"+100000"
21,"额外+100000"
22,"88800"
23,"商店"
24,"免费领取钻石"
25,"99999"
26,"GM"
27,"Button"
28,"潜伏者"
29,"9999"
30,"保卫者"
31,"潜伏着：第一名"
32,"生命"
33,"1600"
34,"九连杀！超越神啦！"
35,"无敌时间"
36,"复活倒计时"
37,"3"
38,"复活后2秒内无敌"
39,"设置"
40,"开火灵敏度"
41,"低"
42,"中"
43,"高"
44,"控制灵敏度"
45,"背景音乐大小"
46,"音效大小"
47,"重置位置"
48,"激光烈火枪"
49,"30/无限"
50,"变身"
51,"你是谁你是谁你是"
52," 击败 "
53,"排名"
54,"昵称"
55,"击败"
56,"死亡"
57,"全服前500名"
58,"总击败"
59,"总死亡"
60,"战绩排行榜"
61,"全服排行榜"
62,"10"
63,"帅哥你谁啊帅哥你谁啊"
64,"100"
65,"M4A1-激光枪"
66,"永久"
67,"获得"
68,"伤害：30"
69,"9999999"
70,"使用"
71,"武器"
72,"拖尾"
73,"登陆游戏 (1/1)"
74,"500"
75,"50000"
76,"领取奖励"
77,"未完成"
78,"每日任务"
79,"剩余: 15小时"
80,"任务已全部完成，等待刷新..."
81,"每周任务"
82,"你是谁你是你是谁你是你是谁"
83,"加入潜伏者"
84,"加入保卫者"
85,"购买"
86,"水枪"
87,"泡泡枪"
88,"霰弹枪"
89,"金枪鱼"
90,"脉冲枪"
91,"喷火枪"
92,"散弹喷枪"
93,"霰弹枪枪身"
94,"火箭发射器"
95,"激光幽灵枪"
96,"烟花枪"
97,"激光冰雷枪"
98,"尖叫鸡"
99,"屠龙激光枪3号-已完善"
100,"兜帽男"
101,"双马尾女"
102,"男战士"
103,"机甲少女"
104,"男骑士"
105,"纳米机甲女性"
106,"赛博少年"
107,"赛博少女"
108,"一定锅少年"
109,"求神少年"
110,"一定锅少女"
111,"求神少女"
112,"宝石铠甲男"
113,"铠甲男战士"
114,"黑人男纳米机甲"
115,"白人男纳米机甲"
116,"白银骑士"
117,"鹰战士"
118,"战士"
119,"毒液怪人"
120,"蚁侠士"
121,"最强队长"
122,"超帅侠"
123,"奇异战士"
124,"闪电怪"
125,"恶灵骷髅"
126,"铁人"
127,"风衣女"
128,"汉服少女"
129,"时尚少女"
130,"潮流少女"
131,"古代书生"
132,"钻石*100"
133,"钻石*600"
134,"钻石*1000"
135,"钻石*3000"
136,"钻石*7000"
137,"钻石*10000"
138,"钻石*20000"
139,"钻石*50000"
140,"钻石*100000"
141,"每日登录游戏（{0}/{1}）"
142,"每日在线时长5分钟（{0}/{1}）"
143,"每日在线时长10分钟（{0}/{1}）"
144,"每日在线时长15分钟（{0}/{1}）"
145,"每日在线时长20分钟（{0}/{1}）"
146,"每日在线时长25分钟（{0}/{1}）"
147,"每日在线时长30分钟（{0}/{1}）"
148,"每日在线时长40分钟（{0}/{1}）"
149,"每日在线时长50分钟（{0}/{1}）"
150,"每日在线时长60分钟（{0}/{1}）"
151,"每日击败1个玩家（{0}/{1}）"
152,"每日击败5个玩家（{0}/{1}）"
153,"每日击败10个玩家（{0}/{1}）"
154,"每日击败20个玩家（{0}/{1}）"
155,"每日击败30个玩家（{0}/{1}）"
156,"每日击败50个玩家（{0}/{1}）"
157,"每日击败100个玩家（{0}/{1}）"
158,"每日击败200个玩家（{0}/{1}）"
159,"每日击败300个玩家（{0}/{1}）"
160,"每周登录1天（{0}/{1}）"
161,"每周登录2天（{0}/{1}）"
162,"每周登录3天（{0}/{1}）"
