1,"提示"
2,"确认花费258888金币购买"
3,"确定"
4,"取消"
5,"前往 枪战躲猫猫(私人别墅)"
6,"MetaWorld"
7,"今日奖励（星期一）"
8,"直接领取"
9,"已在线 29/30(分钟)"
10,"在线30分钟免费领取"
11,"皮肤"
12,"1/7"
13,"免费获取"
14,"看广告可以使用这个厉害的武器哟~"
15,"Play Ads"
16,"自动关闭(5)"
17,"999999"
18,"9"
19,"首充翻倍"
20,"+100000"
21,"额外+100000"
22,"88800"
23,"商店"
24,"免费领取钻石"
25,"99999"
26,"GM"
27,"Button"
28,"激光烈火枪"
29,"30/无限"
30,"0S"
31,"潜伏者"
32,"9999"
33,"保卫者"
34,"潜伏着：第一名"
35,"生命"
36,"1600"
37,"九连杀！超越神啦！"
38,"无敌时间"
39,"复活倒计时"
40,"3"
41,"复活后2秒内无敌"
42,"设置"
43,"开火灵敏度"
44,"低"
45,"中"
46,"高"
47,"控制灵敏度"
48,"背景音乐大小"
49,"音效大小"
50,"重置位置"
51,"变身"
52,"你是谁你是谁你是"
53," 击败 "
54,"排名"
55,"昵称"
56,"击败"
57,"死亡"
58,"全服前500名"
59,"总击败"
60,"总死亡"
61,"战绩排行榜"
62,"全服排行榜"
63,"10"
64,"帅哥你谁啊帅哥你谁啊"
65,"100"
66,"M4A1-激光枪"
67,"永久"
68,"获得"
69,"伤害：30"
70,"9999999"
71,"使用"
72,"武器"
73,"拖尾"
74,"登陆游戏 (1/1)"
75,"500"
76,"50000"
77,"领取奖励"
78,"未完成"
79,"每日任务"
80,"剩余: 15小时"
81,"任务已全部完成，等待刷新..."
82,"每周任务"
83,"你是谁你是你是谁你是你是谁"
84,"加入潜伏者"
85,"加入保卫者"
86,"水枪"
87,"幽灵激光枪"
88,"尖叫鸡"
89,"激光冰雷枪"
90,"彩弹枪"
91,"鸡枪"
92,"烟花枪"
93,"泡泡枪"
94,"霰弹枪"
95,"金枪鱼"
96,"脉冲枪"
97,"喷火枪"
98,"散弹喷枪"
99,"霰弹枪枪身"
100,"火箭发射器"
101,"购买"
102,"激光幽灵枪"
103,"兜帽男"
104,"双马尾女"
105,"男战士"
106,"机甲少女"
107,"男骑士"
108,"纳米机甲女性"
109,"赛博少年"
110,"赛博少女"
111,"一定锅少年"
112,"求神少年"
113,"一定锅少女"
114,"求神少女"
115,"宝石铠甲男"
116,"铠甲男战士"
117,"黑人男纳米机甲"
118,"白人男纳米机甲"
119,"白银骑士"
120,"鹰战士"
121,"战士"
122,"毒液怪人"
123,"蚁侠士"
124,"最强队长"
125,"超帅侠"
126,"奇异战士"
127,"闪电怪"
128,"恶灵骷髅"
129,"铁人"
130,"风衣女"
131,"汉服少女"
132,"时尚少女"
133,"潮流少女"
134,"古代书生"
135,"钻石*100"
136,"钻石*600"
137,"钻石*1000"
138,"钻石*3000"
139,"钻石*7000"
140,"钻石*10000"
141,"钻石*20000"
142,"钻石*50000"
143,"钻石*100000"
144,"每日登录游戏（{0}/{1}）"
145,"每日在线时长5分钟（{0}/{1}）"
146,"每日在线时长10分钟（{0}/{1}）"
147,"每日在线时长15分钟（{0}/{1}）"
148,"每日在线时长20分钟（{0}/{1}）"
149,"每日在线时长25分钟（{0}/{1}）"
150,"每日在线时长30分钟（{0}/{1}）"
151,"每日在线时长40分钟（{0}/{1}）"
152,"每日在线时长50分钟（{0}/{1}）"
153,"每日在线时长60分钟（{0}/{1}）"
154,"每日击败1个玩家（{0}/{1}）"
155,"每日击败5个玩家（{0}/{1}）"
156,"每日击败10个玩家（{0}/{1}）"
157,"每日击败20个玩家（{0}/{1}）"
158,"每日击败30个玩家（{0}/{1}）"
159,"每日击败50个玩家（{0}/{1}）"
160,"每日击败100个玩家（{0}/{1}）"
161,"每日击败200个玩家（{0}/{1}）"
162,"每日击败300个玩家（{0}/{1}）"
163,"每周登录1天（{0}/{1}）"
164,"每周登录2天（{0}/{1}）"
